tower_id,date,rain_intensity,wind_speed,temperature,frequency,voltage,overload_current_pct,freq_anomaly,volt_anomaly,anomaly_chances,days_since_maintenance,faulty,region,region_risk_score,tower_age_years,corrosion_level,last_maintenance,x,y,distance_from_substation
T7,2024-05-11,81,119,28,50.44344310543436,210.8618818964497,98,0,0,0,111,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-12,37,80,17,50.16653303562609,218.67871999854444,55,0,0,0,112,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-13,63,28,22,49.203784776132025,214.40935675201712,68,1,0,1,113,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-14,81,14,7,49.84476904436861,215.09254645625293,105,0,0,0,114,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-15,36,16,17,49.98762808091386,215.50595221822587,140,0,0,0,115,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-16,84,20,37,50.332770827156416,238.6419002051471,60,0,1,1,116,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-17,46,24,24,49.53793606319077,219.01626431400294,132,0,0,0,117,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-18,47,102,22,50.73164033044471,219.03870924046623,67,1,0,1,118,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-19,98,107,35,49.10471004037495,230.70270514071672,131,1,1,2,119,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-20,8,72,32,49.944563608325964,235.2062695168594,146,0,1,1,120,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-21,86,44,39,49.590602955143666,205.4640361460469,56,0,1,1,121,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-22,43,20,22,50.42641376656523,207.96861099576213,149,0,1,1,122,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-23,98,12,43,49.22302442464255,220.63447610849312,93,1,0,1,123,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-24,23,1,16,50.41876593417478,237.95383823324522,84,0,1,1,124,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-25,16,11,18,50.449712998630034,235.10588078603126,109,0,1,1,125,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-26,15,46,11,50.04259209530828,239.04055293116855,76,0,1,1,126,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-27,41,58,41,50.61431107472976,204.80828916482304,55,1,1,2,127,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-28,54,57,1,49.69619118633658,214.8695717962532,65,0,0,0,128,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-29,99,76,1,50.75851022969277,227.0232036780104,81,1,0,1,129,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-30,71,44,16,49.304655571325355,235.97820850184405,78,1,1,2,130,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-05-31,97,97,22,49.94680176298983,202.38865955883557,93,0,1,1,131,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-01,27,21,35,49.409962419053635,229.02508801097665,120,1,0,1,132,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-02,25,24,4,49.63029407826511,211.04949299900613,126,0,0,0,133,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-03,27,74,37,50.61972037472117,237.89580998345787,137,1,1,2,134,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-04,56,46,25,50.41544270053505,202.4881290465881,54,0,1,1,135,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-05,32,49,32,50.05931944789124,209.67573176451558,110,0,1,1,136,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-06,45,68,0,49.549407630095786,232.27861963535975,131,0,1,1,137,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-07,2,93,0,49.89108327748378,208.3674186163171,82,0,1,1,138,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-08,74,76,44,50.70756984340933,209.67908521268183,119,1,1,2,139,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-09,55,63,20,50.0450794334641,208.76469917879754,138,0,1,1,140,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-10,86,54,32,50.24468652923449,239.2471134704918,53,0,1,1,141,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-11,16,106,37,50.04291927744294,239.09231631966014,57,0,1,1,142,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-12,7,93,26,49.61999987434358,209.28159315604424,92,0,1,1,143,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-13,85,92,16,50.20612861234103,233.41631323368503,85,0,1,1,144,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-14,27,41,37,49.092113468379914,232.3231712942332,115,1,1,2,145,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-15,26,92,-3,50.78928559515527,200.01771125748832,149,1,1,2,146,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-16,26,33,-5,49.08982259799123,230.4403169398157,116,1,1,2,147,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-17,90,89,8,50.24407912474199,239.69769157499115,142,0,1,1,148,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-18,90,81,-2,50.69454333544372,236.08945613848954,75,1,1,2,149,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-19,64,16,16,50.733540709012,211.29914975908108,142,1,0,1,150,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-20,10,55,15,50.03339677045253,230.35105015029302,68,0,1,1,151,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-21,25,39,-1,49.838895987914626,231.21462012027527,133,0,1,1,152,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-22,92,7,35,49.59138934808321,223.7520992323846,95,0,0,0,153,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-23,39,62,30,50.38723611494759,230.84491263407546,53,0,1,1,154,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-24,56,48,17,49.09080656293739,211.60116774595625,118,1,0,1,155,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-25,59,53,0,49.109268840001945,238.9231265188933,56,1,1,2,156,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-26,84,60,14,49.4608333242347,200.05895288345246,96,1,1,2,157,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-27,35,110,35,50.69685075818105,216.90516788054435,99,1,0,1,158,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-28,24,111,21,49.5428771552684,205.01425903169542,96,0,1,1,159,1,North,7,7,50,2024-01-21,72,38,25.059928172283335
T7,2024-06-29,15,58,25,50.50765940113844,200.82685475567618,83,1,1,2,160,0,North,7,7,50,2024-01-21,72,38,25.059928172283335
T8,2024-05-01,8,80,5,50.256868094838,219.27469917098466,66,0,0,0,-194,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-02,20,100,32,50.5614637064018,228.3395878997119,100,1,0,1,-193,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-03,87,65,34,49.3603915082563,203.92939968756323,119,1,1,2,-192,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-04,56,80,28,50.614141807733404,207.80962411825968,62,1,1,2,-191,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-05,83,51,-3,49.237748782354146,230.58876565905118,96,1,1,2,-190,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-06,89,14,30,50.57241130452211,229.37775728302367,67,1,0,1,-189,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-07,42,115,29,49.02283596690815,228.14799118516203,63,1,0,1,-188,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-08,96,48,34,49.10333744331592,220.19182393218114,76,1,0,1,-187,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-09,12,111,29,50.90493423337569,209.06909529319853,92,1,1,2,-186,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-10,56,100,2,49.500935797585,224.99496398427996,116,0,0,0,-185,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-11,82,50,12,49.49502014628082,206.51260198707456,146,1,1,2,-184,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-12,26,11,11,50.869988863677534,217.2216083802876,77,1,0,1,-183,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-13,58,32,44,49.86553375919853,227.41775532887607,118,0,0,0,-182,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-14,6,78,17,49.39798427791887,216.7333545640912,103,1,0,1,-181,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-15,19,28,18,49.552638216931705,217.28075710378025,106,0,0,0,-180,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-16,65,5,-1,50.95791501408221,222.2198169642344,131,1,0,1,-179,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-17,40,48,21,50.03940852578897,202.9616887164939,52,0,1,1,-178,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-18,23,73,32,50.937074663399784,224.145488022375,88,1,0,1,-177,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-19,19,90,35,49.18413397216495,223.96178348601526,133,1,0,1,-176,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-20,21,66,0,49.50178609138221,227.0410515221019,146,0,0,0,-175,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-21,69,104,30,49.499048733676496,200.08074070992936,117,1,1,2,-174,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-22,21,99,28,49.747109602095364,202.01955777649633,114,0,1,1,-173,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-23,67,6,43,50.083980149779535,237.58606045174034,59,0,1,1,-172,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-24,31,5,42,50.329989032475545,219.92161572227477,76,0,0,0,-171,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-25,34,115,15,50.82909732769712,217.36083890835036,64,1,0,1,-170,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-26,18,119,22,50.22658336977476,225.5075298758374,91,0,0,0,-169,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-27,39,38,43,50.636739132962674,202.0007430728445,101,1,1,2,-168,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-28,39,74,44,50.46546694957233,224.26926898869746,124,0,0,0,-167,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-29,93,47,4,50.76992861636118,215.33136958568807,85,1,0,1,-166,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-30,73,101,-5,49.50671434011932,239.50638369365006,57,0,1,1,-165,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-05-31,80,72,0,50.59943752792972,213.34427156116172,109,1,0,1,-164,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-01,55,58,15,49.822678932998286,234.948916807289,109,0,1,1,-163,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-02,39,35,44,50.298644649153765,237.45122485875706,141,0,1,1,-162,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-03,57,56,7,49.60209215566863,220.1052497052052,110,0,0,0,-161,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-04,87,67,22,49.21078643621561,230.5776291230202,127,1,1,2,-160,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-05,84,111,23,49.14098389128629,207.42586819604972,70,1,1,2,-159,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-06,66,108,41,50.37026861974897,204.4172745364441,118,0,1,1,-158,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-07,60,62,18,50.57858569663937,212.31183326722982,81,1,0,1,-157,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-08,4,35,40,49.70884989758611,220.22536613687836,88,0,0,0,-156,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-09,5,114,39,50.006264945103084,207.7545227174757,54,0,1,1,-155,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-10,80,75,17,49.92368696255022,216.5806425926717,135,0,0,0,-154,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-11,31,45,41,49.97875289794134,217.18434368529455,134,0,0,0,-153,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-12,5,107,12,49.5935733640397,221.65478440629076,79,0,0,0,-152,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-13,35,33,3,49.42378866088022,212.44009978930723,88,1,0,1,-151,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-14,18,117,9,50.49878090560232,222.87648815402403,58,0,0,0,-150,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-15,73,39,41,50.507189261491504,208.1466855109074,147,1,1,2,-149,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-16,0,33,23,50.06500813283196,204.6157856871567,98,0,1,1,-148,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-17,87,25,11,49.41250422767231,215.67437492752103,98,1,0,1,-147,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-18,57,48,33,49.83854332233204,200.7249616418292,66,0,1,1,-146,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-19,28,116,37,50.37726325861575,210.1308953409086,74,0,0,0,-145,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-20,72,119,-5,49.93011049660129,234.96682728628105,90,0,1,1,-144,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-21,77,28,13,50.64119751535317,216.1827462561607,64,1,0,1,-143,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-22,52,45,24,50.29554846590069,200.6203332250637,97,0,1,1,-142,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-23,78,91,43,49.148210845149734,215.01875713866002,94,1,0,1,-141,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-24,19,63,23,50.118118569893205,212.84648610543815,132,0,0,0,-140,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-25,54,61,-2,49.92847703947845,228.90951008955219,144,0,0,0,-139,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-26,90,29,37,50.662735412443936,233.69302018999736,58,1,1,2,-138,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-27,7,72,31,50.04214638101678,214.00811964362921,145,0,0,0,-137,1,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-28,80,98,31,49.41448459953776,228.52943472333348,108,1,0,1,-136,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T8,2024-06-29,28,57,11,49.51646203933232,224.21647030030348,70,0,0,0,-135,0,North,9,22,3,2024-11-11,13,8,55.97320787662612
T9,2024-05-01,35,105,31,50.08329283643352,230.33069168224236,125,0,1,1,-218,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-02,7,103,34,50.19954262994099,234.46054828907575,143,0,1,1,-217,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-03,43,10,9,50.1158548903014,223.38672360663298,99,0,0,0,-216,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-04,95,112,32,50.066502798558204,225.47046868177307,116,0,0,0,-215,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-05,0,93,39,50.65183541463206,218.52458855350045,62,1,0,1,-214,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-06,52,78,9,50.55605048628931,230.43405323723127,119,1,1,2,-213,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-07,83,75,27,49.86469245280669,201.24596371173564,112,0,1,1,-212,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-08,78,4,40,50.33369478261132,212.92109383016376,105,0,0,0,-211,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-09,28,70,34,50.333543819567794,203.77309705164174,57,0,1,1,-210,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-10,47,26,14,50.806187455753076,237.34284333830593,140,1,1,2,-209,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-11,73,66,39,49.93165150644625,222.84649194489444,65,0,0,0,-208,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-12,58,20,5,49.02739710081783,203.20888985822856,84,1,1,2,-207,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-13,30,77,18,50.24748616972802,230.4921049800384,81,0,1,1,-206,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-14,2,79,-1,50.72886649373673,223.4774602623563,74,1,0,1,-205,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-15,28,18,37,50.35225079517658,205.53741973317577,74,0,1,1,-204,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-16,97,54,22,50.05535493244339,208.46543594279444,100,0,1,1,-203,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-17,49,3,43,49.92233380250782,237.5972716787929,63,0,1,1,-202,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-18,54,53,12,49.22012656840223,237.0018870137206,93,1,1,2,-201,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-19,40,58,19,50.297277913537634,211.0115285380744,132,0,0,0,-200,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-20,75,21,16,50.159452314194446,218.11644281070443,95,0,0,0,-199,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-21,19,49,42,49.04993244424011,206.8573670684217,128,1,1,2,-198,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-22,2,27,20,49.80377439978146,206.1476417137682,86,0,1,1,-197,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-23,65,35,20,50.48112944651902,203.79633765069386,92,0,1,1,-196,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-24,54,15,40,50.318090820264466,208.44927325891723,94,0,1,1,-195,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-25,55,47,21,50.47485217154136,211.46078195708492,122,0,0,0,-194,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-26,7,78,25,50.55182306561461,205.11747698047134,102,1,1,2,-193,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-27,48,16,36,50.875930462867785,203.4041394447914,60,1,1,2,-192,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-28,19,49,32,50.88476690800455,202.99284820779891,64,1,1,2,-191,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-29,2,36,34,49.22886303722472,200.34824588250174,72,1,1,2,-190,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-30,93,55,4,49.512926122033534,214.2127899389555,62,0,0,0,-189,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-05-31,25,85,-2,49.293843847167544,213.70580586090085,137,1,0,1,-188,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-01,95,61,-1,49.95699223251192,231.22224107548857,73,0,1,1,-187,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-02,59,61,17,49.16454464855413,218.38336228854493,144,1,0,1,-186,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-03,97,8,16,50.45001215259824,222.97150300360843,125,0,0,0,-185,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-04,14,105,9,49.0899228831831,205.05425925258044,62,1,1,2,-184,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-05,79,72,6,49.96636172662734,233.52921684327202,120,0,1,1,-183,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-06,47,17,10,49.65646621135668,218.15959644798795,138,0,0,0,-182,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-07,5,82,7,50.158628933323875,219.5849784820098,144,0,0,0,-181,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-08,38,71,19,50.48320523890357,211.17663536704288,112,0,0,0,-180,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-09,27,2,39,49.813113567616206,236.12763115337717,145,0,1,1,-179,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-10,71,118,2,49.74233903203906,231.4257241411651,81,0,1,1,-178,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-11,48,58,25,50.146446388899186,213.50597207996938,101,0,0,0,-177,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-12,40,30,15,50.74814354661037,209.9867581096092,71,1,1,2,-176,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-13,48,19,7,49.46411147940231,210.61480446407901,50,1,0,1,-175,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-14,16,23,2,50.84147930068527,201.60236476202778,95,1,1,2,-174,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-15,12,38,31,49.93259882587964,230.4230256982113,65,0,1,1,-173,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-16,81,16,24,50.99911540650088,230.77795576328188,142,1,1,2,-172,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-17,93,20,42,49.680823112228516,220.4232302983824,64,0,0,0,-171,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-18,73,107,25,49.24680163041119,225.0528940662478,79,1,0,1,-170,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-19,0,43,29,50.50746814085601,208.62003035470204,81,1,1,2,-169,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-20,96,108,8,50.829931730155934,207.56556400091938,76,1,1,2,-168,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-21,61,114,5,50.13692979701588,226.0606273331557,146,0,0,0,-167,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-22,92,84,15,50.67013189091004,237.0942072234519,135,1,1,2,-166,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-23,98,114,5,49.5850328509525,213.28822283789287,115,0,0,0,-165,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-24,82,102,22,50.19458484070694,226.13533993914723,105,0,0,0,-164,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-25,67,85,20,50.82586200954938,213.59080969195375,62,1,0,1,-163,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-26,31,80,35,49.693771952728774,217.4257916182604,132,0,0,0,-162,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-27,27,0,36,49.686773404355286,233.3828716102251,112,0,1,1,-161,0,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-28,87,79,44,50.85726112423079,202.4723384275689,58,1,1,2,-160,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T9,2024-06-29,13,108,19,50.82646536084291,207.57573671539384,73,1,1,2,-159,1,West,2,30,52,2024-12-05,91,59,41.97618372363071
T10,2024-05-01,72,25,14,50.50773616541983,223.11564450776353,116,1,0,1,87,0,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-02,14,34,6,50.729925210230405,209.9783281717293,96,1,1,2,88,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-03,94,49,14,50.51492889090144,211.80289397057237,97,1,0,1,89,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-04,29,2,15,49.85991523955964,233.23796684220275,135,0,1,1,90,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-05,96,115,32,50.36430632312327,237.99598672984303,101,0,1,1,91,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-06,4,69,43,49.09049837803778,208.71634833008054,136,1,1,2,92,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-07,17,20,22,50.74603878805943,220.9257208278866,113,1,0,1,93,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-08,71,118,5,50.60196140080673,204.17818072400607,102,1,1,2,94,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-09,55,58,39,50.17015688441241,209.05101003266398,108,0,1,1,95,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-10,29,10,22,49.44612412308551,234.9243537105691,126,1,1,2,96,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-11,62,63,22,50.967134413027324,210.38683355801655,144,1,0,1,97,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-12,30,51,19,50.384022511893306,218.31715977736113,89,0,0,0,98,0,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-13,0,64,36,49.71841749396538,232.94208906447275,130,0,1,1,99,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-14,89,12,11,50.66918190519054,214.33338626686694,94,1,0,1,100,0,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-15,13,110,2,50.61681147778738,232.94494442995892,76,1,1,2,101,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-16,59,5,-1,50.86749884600294,227.35465807341373,138,1,0,1,102,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-17,46,4,20,49.81549621000546,206.4487524790049,113,0,1,1,103,0,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-18,77,12,1,49.83533399163399,204.65433940657982,68,0,1,1,104,0,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-19,34,80,29,49.709332409970166,222.02653517763406,81,0,0,0,105,0,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-20,49,64,29,49.70979536697311,216.52690068830879,107,0,0,0,106,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-21,36,111,9,49.790518630862316,207.27115468869448,108,0,1,1,107,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-22,65,30,-3,49.462761272753696,220.09709148665505,92,1,0,1,108,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
T10,2024-05-23,44,65,2,49.10042886338091,218.58452675235884,106,1,0,1,109,1,North,8,11,43,2024-02-04,77,80,40.36087214122113
